id,elevation,capture_time,file_name,Y,X,Z,time
3364,845.2000122,2019-06-11T12:55:59.000Z,activity_3737182817.gpx,5481519.853,473999.2142,845.2000122,1560257759000
3365,845.5999756,2019-06-11T12:56:00.000Z,activity_3737182817.gpx,5481520.845,474000.1538,845.5999756,1560257760000
3366,846.2000122,2019-06-11T12:56:04.000Z,activity_3737182817.gpx,5481525.311,474003.6599,846.2000122,1560257764000
3367,846.2000122,2019-06-11T12:56:07.000Z,activity_3737182817.gpx,5481528.92,474004.9763,846.2000122,1560257767000
3368,846.4000244,2019-06-11T12:56:09.000Z,activity_3737182817.gpx,5481530.519,474005.9431,846.4000244,1560257769000
3369,846.5999756,2019-06-11T12:56:11.000Z,activity_3737182817.gpx,5481530.941,474007.2807,846.5999756,1560257771000
3370,846.5999756,2019-06-11T12:56:12.000Z,activity_3737182817.gpx,5481529.976,474008.3568,846.5999756,1560257772000
3371,846.7999878,2019-06-11T12:56:13.000Z,activity_3737182817.gpx,5481528.967,474008.8498,846.7999878,1560257773000
3372,847,2019-06-11T12:56:16.000Z,activity_3737182817.gpx,5481526.319,474011.0652,847,1560257776000
3373,848,2019-06-11T12:56:19.000Z,activity_3737182817.gpx,5481522.43,474011.8359,848,1560257779000
3374,849,2019-06-11T12:56:24.000Z,activity_3737182817.gpx,5481516.777,474013.09,849,1560257784000
3375,850,2019-06-11T12:56:31.000Z,activity_3737182817.gpx,5481507.919,474012.2465,850,1560257791000
3376,850,2019-06-11T12:56:32.000Z,activity_3737182817.gpx,5481505.682,474012.3208,850,1560257792000
3377,850,2019-06-11T12:56:37.000Z,activity_3737182817.gpx,5481499.155,474011.2212,850,1560257797000
3378,850,2019-06-11T12:56:38.000Z,activity_3737182817.gpx,5481498.226,474010.4397,850,1560257798000
3379,850,2019-06-11T12:56:39.000Z,activity_3737182817.gpx,5481496.582,474009.3148,850,1560257799000
3380,849.7999878,2019-06-11T12:56:43.000Z,activity_3737182817.gpx,5481487.677,474002.7764,849.7999878,1560257803000
3381,849.4000244,2019-06-11T12:56:46.000Z,activity_3737182817.gpx,5481480.403,473997.891,849.4000244,1560257806000
3382,849.4000244,2019-06-11T12:56:49.000Z,activity_3737182817.gpx,5481474.455,473994.6632,849.4000244,1560257809000
3383,850.4000244,2019-06-11T12:56:52.000Z,activity_3737182817.gpx,5481471.325,473996.2814,850.4000244,1560257812000
3384,851,2019-06-11T12:56:54.000Z,activity_3737182817.gpx,5481472.805,473998.6137,851,1560257814000
3385,852,2019-06-11T12:56:59.000Z,activity_3737182817.gpx,5481478.461,474004.6995,852,1560257819000
3386,852.2000122,2019-06-11T12:57:00.000Z,activity_3737182817.gpx,5481479.999,474006.4978,852.2000122,1560257820000
3387,852.5999756,2019-06-11T12:57:07.000Z,activity_3737182817.gpx,5481489.475,474014.6053,852.5999756,1560257827000
3388,852.5999756,2019-06-11T12:57:10.000Z,activity_3737182817.gpx,5481492.753,474016.9036,852.5999756,1560257830000
3389,853.2000122,2019-06-11T12:57:13.000Z,activity_3737182817.gpx,5481495.401,474018.5615,853.2000122,1560257833000
3390,853.4000244,2019-06-11T12:57:14.000Z,activity_3737182817.gpx,5481496.714,474018.7498,853.4000244,1560257834000
3391,853.5999756,2019-06-11T12:57:15.000Z,activity_3737182817.gpx,5481498.213,474019.0787,853.5999756,1560257835000
3392,853.5999756,2019-06-11T12:57:16.000Z,activity_3737182817.gpx,5481499.704,474019.189,853.5999756,1560257836000
3393,853.5999756,2019-06-11T12:57:18.000Z,activity_3737182817.gpx,5481501.417,474019.5008,853.5999756,1560257838000
3394,853.7999878,2019-06-11T12:57:21.000Z,activity_3737182817.gpx,5481504.967,474021.5454,853.7999878,1560257841000
3395,854,2019-06-11T12:57:24.000Z,activity_3737182817.gpx,5481503.393,474025.3141,854,1560257844000
3396,854.2000122,2019-06-11T12:57:25.000Z,activity_3737182817.gpx,5481502.309,474025.9585,854.2000122,1560257845000
3397,854.4000244,2019-06-11T12:57:26.000Z,activity_3737182817.gpx,5481501.013,474026.1041,854.4000244,1560257846000
3398,855.2000122,2019-06-11T12:57:32.000Z,activity_3737182817.gpx,5481493.83,474025.7421,855.2000122,1560257852000
3399,855.4000244,2019-06-11T12:57:34.000Z,activity_3737182817.gpx,5481491.621,474025.8409,855.4000244,1560257854000
3400,856.2000122,2019-06-11T12:57:38.000Z,activity_3737182817.gpx,5481487.31,474027.0528,856.2000122,1560257858000
3401,856.2000122,2019-06-11T12:57:39.000Z,activity_3737182817.gpx,5481485.632,474027.0691,856.2000122,1560257859000
3402,856.4000244,2019-06-11T12:57:40.000Z,activity_3737182817.gpx,5481484.03,474026.9825,856.4000244,1560257860000
3403,857.4000244,2019-06-11T12:57:46.000Z,activity_3737182817.gpx,5481477.711,474027.1832,857.4000244,1560257866000
3404,857.4000244,2019-06-11T12:57:47.000Z,activity_3737182817.gpx,5481476.037,474026.471,857.4000244,1560257867000
3405,857.4000244,2019-06-11T12:57:48.000Z,activity_3737182817.gpx,5481474.605,474025.7963,857.4000244,1560257868000
3406,858.2000122,2019-06-11T12:57:52.000Z,activity_3737182817.gpx,5481471.174,474026.0228,858.2000122,1560257872000
3407,858.5999756,2019-06-11T12:57:54.000Z,activity_3737182817.gpx,5481471.821,474027.2037,858.5999756,1560257874000
3408,858.7999878,2019-06-11T12:57:58.000Z,activity_3737182817.gpx,5481475.181,474030.0002,858.7999878,1560257878000
3409,859,2019-06-11T12:57:59.000Z,activity_3737182817.gpx,5481476.212,474030.843,859,1560257879000
3410,859.5999756,2019-06-11T12:58:04.000Z,activity_3737182817.gpx,5481482.218,474035.5766,859.5999756,1560257884000
3411,860.5999756,2019-06-11T12:58:09.000Z,activity_3737182817.gpx,5481487.342,474039.9357,860.5999756,1560257889000
3412,860.7999878,2019-06-11T12:58:10.000Z,activity_3737182817.gpx,5481488.334,474040.9179,860.7999878,1560257890000
3413,861,2019-06-11T12:58:11.000Z,activity_3737182817.gpx,5481489.44,474041.427,861,1560257891000
3414,861.5999756,2019-06-11T12:58:13.000Z,activity_3737182817.gpx,5481491.779,474043.4294,861.5999756,1560257893000
3415,861.7999878,2019-06-11T12:58:14.000Z,activity_3737182817.gpx,5481492.5,474044.6289,861.7999878,1560257894000
3416,862,2019-06-11T12:58:16.000Z,activity_3737182817.gpx,5481492.304,474046.6617,862,1560257896000
3417,862,2019-06-11T12:58:17.000Z,activity_3737182817.gpx,5481491.575,474047.0954,862,1560257897000
3418,862.4000244,2019-06-11T12:58:19.000Z,activity_3737182817.gpx,5481489.869,474047.2998,862.4000244,1560257899000
3419,862.7999878,2019-06-11T12:58:21.000Z,activity_3737182817.gpx,5481488.471,474047.4631,862.7999878,1560257901000
3420,863,2019-06-11T12:58:22.000Z,activity_3737182817.gpx,5481487.855,474047.5634,863,1560257902000
3421,863.4000244,2019-06-11T12:58:26.000Z,activity_3737182817.gpx,5481484.135,474047.9342,863.4000244,1560257906000
3422,863.4000244,2019-06-11T12:58:28.000Z,activity_3737182817.gpx,5481481.655,474046.3015,863.4000244,1560257908000
3423,863,2019-06-11T12:58:31.000Z,activity_3737182817.gpx,5481474.597,474043.1352,863,1560257911000
3424,862.5999756,2019-06-11T12:58:32.000Z,activity_3737182817.gpx,5481470.751,474042.607,862.5999756,1560257912000
3425,862.5999756,2019-06-11T12:58:37.000Z,activity_3737182817.gpx,5481457.043,474042.6936,862.5999756,1560257917000
3426,863.7999878,2019-06-11T12:58:43.000Z,activity_3737182817.gpx,5481446.231,474044.9492,863.7999878,1560257923000
3427,864.2000122,2019-06-11T12:58:44.000Z,activity_3737182817.gpx,5481444.506,474045.1777,864.2000122,1560257924000
3428,865.2000122,2019-06-11T12:58:48.000Z,activity_3737182817.gpx,5481438.326,474045.6948,865.2000122,1560257928000
3429,865.2000122,2019-06-11T12:58:49.000Z,activity_3737182817.gpx,5481436.816,474045.5965,865.2000122,1560257929000
3430,865.4000244,2019-06-11T12:58:51.000Z,activity_3737182817.gpx,5481433.9,474045.4187,865.4000244,1560257931000
3431,865.2000122,2019-06-11T12:58:57.000Z,activity_3737182817.gpx,5481424.177,474044.2918,865.2000122,1560257937000
3432,865.7999878,2019-06-11T12:59:00.000Z,activity_3737182817.gpx,5481420.772,474043.2193,865.7999878,1560257940000
3433,866,2019-06-11T12:59:01.000Z,activity_3737182817.gpx,5481419.393,474043.1459,866,1560257941000
3434,866.2000122,2019-06-11T12:59:02.000Z,activity_3737182817.gpx,5481417.576,474043.0462,866.2000122,1560257942000
3435,866.4000244,2019-06-11T12:59:03.000Z,activity_3737182817.gpx,5481416.403,474042.7128,866.4000244,1560257943000
3436,866.7999878,2019-06-11T12:59:05.000Z,activity_3737182817.gpx,5481414.569,474042.3277,866.7999878,1560257945000
4272,811.5999756,2019-06-12T12:46:03.000Z,activity_3740364897.gpx,5481673.91,473969.9945,811.5999756,1560343563000
4273,812.5999756,2019-06-12T12:46:06.000Z,activity_3740364897.gpx,5481670.765,473968.996,812.5999756,1560343566000
4274,812.7999878,2019-06-12T12:46:08.000Z,activity_3740364897.gpx,5481669.11,473968.1018,812.7999878,1560343568000
4275,812.7999878,2019-06-12T12:46:13.000Z,activity_3740364897.gpx,5481662.023,473963.2356,812.7999878,1560343573000
4276,813,2019-06-12T12:46:14.000Z,activity_3740364897.gpx,5481660.565,473962.2694,813,1560343574000
4277,813.4000244,2019-06-12T12:46:16.000Z,activity_3740364897.gpx,5481657.527,473960.2758,813.4000244,1560343576000
4278,813.7999878,2019-06-12T12:46:17.000Z,activity_3740364897.gpx,5481656.374,473959.6693,813.7999878,1560343577000
4279,813.7999878,2019-06-12T12:46:18.000Z,activity_3740364897.gpx,5481655.157,473958.8864,813.7999878,1560343578000
4280,813.7999878,2019-06-12T12:46:19.000Z,activity_3740364897.gpx,5481653.67,473958.0719,813.7999878,1560343579000
4281,814,2019-06-12T12:46:23.000Z,activity_3740364897.gpx,5481647.636,473955.1352,814,1560343583000
4282,814.2000122,2019-06-12T12:46:26.000Z,activity_3740364897.gpx,5481642.797,473951.9188,814.2000122,1560343586000
4283,814.5999756,2019-06-12T12:46:28.000Z,activity_3740364897.gpx,5481639.696,473949.4149,814.5999756,1560343588000
4284,814.7999878,2019-06-12T12:46:31.000Z,activity_3740364897.gpx,5481635.301,473946.7289,814.7999878,1560343591000
4285,815,2019-06-12T12:46:35.000Z,activity_3740364897.gpx,5481628.492,473940.3341,815,1560343595000
4286,814,2019-06-12T12:46:38.000Z,activity_3740364897.gpx,5481617.662,473932.7301,814,1560343598000
4287,813.5999756,2019-06-12T12:46:39.000Z,activity_3740364897.gpx,5481613.678,473929.9853,813.5999756,1560343599000
4288,813.4000244,2019-06-12T12:46:40.000Z,activity_3740364897.gpx,5481609.898,473927.2717,813.4000244,1560343600000
4289,813.4000244,2019-06-12T12:46:44.000Z,activity_3740364897.gpx,5481596.261,473920.1765,813.4000244,1560343604000
4290,813.4000244,2019-06-12T12:46:46.000Z,activity_3740364897.gpx,5481593.817,473920.7172,813.4000244,1560343606000
4291,814,2019-06-12T12:46:48.000Z,activity_3740364897.gpx,5481593.781,473922.4412,814,1560343608000
4292,814.5999756,2019-06-12T12:46:52.000Z,activity_3740364897.gpx,5481596.875,473928.2355,814.5999756,1560343612000
4293,814.7999878,2019-06-12T12:46:54.000Z,activity_3740364897.gpx,5481595.709,473930.458,814.7999878,1560343614000
4294,815.5999756,2019-06-12T12:46:59.000Z,activity_3740364897.gpx,5481592.772,473928.8109,815.5999756,1560343619000
4295,816,2019-06-12T12:47:00.000Z,activity_3740364897.gpx,5481592.273,473928.0011,816,1560343620000
4296,816.4000244,2019-06-12T12:47:03.000Z,activity_3740364897.gpx,5481590.322,473926.8079,816.4000244,1560343623000
4297,816.4000244,2019-06-12T12:47:05.000Z,activity_3740364897.gpx,5481588.239,473925.8691,816.4000244,1560343625000
4298,816.4000244,2019-06-12T12:47:07.000Z,activity_3740364897.gpx,5481584.451,473924.7947,816.4000244,1560343627000
4299,816.5999756,2019-06-12T12:47:12.000Z,activity_3740364897.gpx,5481574.495,473921.7238,816.5999756,1560343632000
4300,816.7999878,2019-06-12T12:47:13.000Z,activity_3740364897.gpx,5481574.1,473922.3593,816.7999878,1560343633000
4301,817,2019-06-12T12:47:14.000Z,activity_3740364897.gpx,5481574.578,473923.7944,817,1560343634000
4302,817.2000122,2019-06-12T12:47:18.000Z,activity_3740364897.gpx,5481578.929,473927.8038,817.2000122,1560343638000
4303,818,2019-06-12T12:47:21.000Z,activity_3740364897.gpx,5481583.15,473929.967,818,1560343641000
4304,819,2019-06-12T12:47:25.000Z,activity_3740364897.gpx,5481587.122,473933.4342,819,1560343645000
4305,819.2000122,2019-06-12T12:47:26.000Z,activity_3740364897.gpx,5481588.42,473934.6607,819.2000122,1560343646000
4306,820.2000122,2019-06-12T12:47:31.000Z,activity_3740364897.gpx,5481589.065,473942.0521,820.2000122,1560343651000
4307,820.4000244,2019-06-12T12:47:32.000Z,activity_3740364897.gpx,5481588.213,473942.9344,820.4000244,1560343652000
4308,820.7999878,2019-06-12T12:47:34.000Z,activity_3740364897.gpx,5481585.609,473943.8022,820.7999878,1560343654000
4309,821.4000244,2019-06-12T12:47:38.000Z,activity_3740364897.gpx,5481580.852,473942.7293,821.4000244,1560343658000
4310,821.4000244,2019-06-12T12:47:39.000Z,activity_3740364897.gpx,5481579.606,473942.1648,821.4000244,1560343659000
4311,821.4000244,2019-06-12T12:47:40.000Z,activity_3740364897.gpx,5481578.211,473941.7028,821.4000244,1560343660000
4312,822,2019-06-12T12:47:43.000Z,activity_3740364897.gpx,5481575.41,473940.7849,822,1560343663000
4313,822.2000122,2019-06-12T12:47:45.000Z,activity_3740364897.gpx,5481573.327,473939.925,822.2000122,1560343665000
4314,822.4000244,2019-06-12T12:47:47.000Z,activity_3740364897.gpx,5481570.887,473939.6583,822.4000244,1560343667000
4315,822.2000122,2019-06-12T12:47:50.000Z,activity_3740364897.gpx,5481566.43,473940.0378,822.2000122,1560343670000
4316,822.7999878,2019-06-12T12:47:55.000Z,activity_3740364897.gpx,5481560.311,473941.4352,822.7999878,1560343675000
4317,822.7999878,2019-06-12T12:47:56.000Z,activity_3740364897.gpx,5481558.445,473941.7359,822.7999878,1560343676000
4318,823.4000244,2019-06-12T12:48:01.000Z,activity_3740364897.gpx,5481553.561,473942.0587,823.4000244,1560343681000
4319,823.5999756,2019-06-12T12:48:03.000Z,activity_3740364897.gpx,5481551.978,473941.8568,823.5999756,1560343683000
4320,824,2019-06-12T12:48:08.000Z,activity_3740364897.gpx,5481548.42,473941.336,824,1560343688000
4321,824.2000122,2019-06-12T12:48:09.000Z,activity_3740364897.gpx,5481546.542,473940.471,824.2000122,1560343689000
4322,824.2000122,2019-06-12T12:48:10.000Z,activity_3740364897.gpx,5481544.234,473939.7982,824.2000122,1560343690000
4323,824.2000122,2019-06-12T12:48:11.000Z,activity_3740364897.gpx,5481542.565,473940.0088,824.2000122,1560343691000
4324,824.4000244,2019-06-12T12:48:13.000Z,activity_3740364897.gpx,5481538.899,473938.9835,824.4000244,1560343693000
4325,825.4000244,2019-06-12T12:48:17.000Z,activity_3740364897.gpx,5481535.016,473938.2,825.4000244,1560343697000
4326,825.7999878,2019-06-12T12:48:18.000Z,activity_3740364897.gpx,5481534.386,473937.4746,825.7999878,1560343698000
4327,826.2000122,2019-06-12T12:48:21.000Z,activity_3740364897.gpx,5481531.737,473936.011,826.2000122,1560343701000
4328,826.2000122,2019-06-12T12:48:22.000Z,activity_3740364897.gpx,5481529.135,473934.6143,826.2000122,1560343702000
4329,826.2000122,2019-06-12T12:48:23.000Z,activity_3740364897.gpx,5481526.882,473934.2029,826.2000122,1560343703000
4330,826.5999756,2019-06-12T12:48:27.000Z,activity_3740364897.gpx,5481520.703,473932.3946,826.5999756,1560343707000
4331,826.5999756,2019-06-12T12:48:28.000Z,activity_3740364897.gpx,5481519.528,473932.5468,826.5999756,1560343708000
4332,826.7999878,2019-06-12T12:48:29.000Z,activity_3740364897.gpx,5481518.139,473932.5888,826.7999878,1560343709000
4333,827,2019-06-12T12:48:31.000Z,activity_3740364897.gpx,5481516.614,473933.8564,827,1560343711000
4334,827.4000244,2019-06-12T12:48:34.000Z,activity_3740364897.gpx,5481516.544,473936.8369,827.4000244,1560343714000
4335,827.7999878,2019-06-12T12:48:37.000Z,activity_3740364897.gpx,5481517.636,473940.3573,827.7999878,1560343717000
4336,828.2000122,2019-06-12T12:48:40.000Z,activity_3740364897.gpx,5481519.735,473943.7731,828.2000122,1560343720000
4337,828.2000122,2019-06-12T12:48:41.000Z,activity_3740364897.gpx,5481520.466,473944.9119,828.2000122,1560343721000
4338,828.2000122,2019-06-12T12:48:48.000Z,activity_3740364897.gpx,5481528.78,473952.2793,828.2000122,1560343728000
4339,828.4000244,2019-06-12T12:48:49.000Z,activity_3740364897.gpx,5481529.542,473952.714,828.4000244,1560343729000
4340,828.7999878,2019-06-12T12:48:53.000Z,activity_3740364897.gpx,5481534.096,473957.2647,828.7999878,1560343733000
4341,828.7999878,2019-06-12T12:48:54.000Z,activity_3740364897.gpx,5481535.972,473958.5182,828.7999878,1560343734000
4342,829.4000244,2019-06-12T12:48:57.000Z,activity_3740364897.gpx,5481540.032,473961.0995,829.4000244,1560343737000
4343,829.4000244,2019-06-12T12:49:00.000Z,activity_3740364897.gpx,5481542.801,473964.8099,829.4000244,1560343740000
4344,829.4000244,2019-06-12T12:49:02.000Z,activity_3740364897.gpx,5481542.379,473967.3274,829.4000244,1560343742000
4345,829.4000244,2019-06-12T12:49:03.000Z,activity_3740364897.gpx,5481542.313,473969.4398,829.4000244,1560343743000
4346,830,2019-06-12T12:49:07.000Z,activity_3740364897.gpx,5481540.417,473972.3873,830,1560343747000
4347,830.2000122,2019-06-12T12:49:08.000Z,activity_3740364897.gpx,5481538.844,473971.967,830.2000122,1560343748000
4348,830.4000244,2019-06-12T12:49:09.000Z,activity_3740364897.gpx,5481538.282,473972.4135,830.4000244,1560343749000
4349,830.7999878,2019-06-12T12:49:11.000Z,activity_3740364897.gpx,5481536.567,473972.6361,830.7999878,1560343751000
4350,831,2019-06-12T12:49:12.000Z,activity_3740364897.gpx,5481535.971,473972.5422,831,1560343752000
4351,831.4000244,2019-06-12T12:49:14.000Z,activity_3740364897.gpx,5481534.472,473972.2739,831.4000244,1560343754000
4352,831.4000244,2019-06-12T12:49:16.000Z,activity_3740364897.gpx,5481532.796,473971.9624,831.4000244,1560343756000
4353,831.4000244,2019-06-12T12:49:18.000Z,activity_3740364897.gpx,5481530.706,473970.5015,831.4000244,1560343758000
4354,832.2000122,2019-06-12T12:49:24.000Z,activity_3740364897.gpx,5481521.161,473967.0926,832.2000122,1560343764000
4355,832.4000244,2019-06-12T12:49:26.000Z,activity_3740364897.gpx,5481521.762,473968.1943,832.4000244,1560343766000
4356,832.7999878,2019-06-12T12:49:30.000Z,activity_3740364897.gpx,5481524.935,473971.0386,832.7999878,1560343770000
4357,832.7999878,2019-06-12T12:49:33.000Z,activity_3740364897.gpx,5481527.456,473973.8979,832.7999878,1560343773000
4358,832.7999878,2019-06-12T12:49:36.000Z,activity_3740364897.gpx,5481530.62,473976.8817,832.7999878,1560343776000
4359,833,2019-06-12T12:49:38.000Z,activity_3740364897.gpx,5481533.242,473978.1448,833,1560343778000
4360,833.2000122,2019-06-12T12:49:41.000Z,activity_3740364897.gpx,5481536.755,473980.0618,833.2000122,1560343781000
4361,833.2000122,2019-06-12T12:49:42.000Z,activity_3740364897.gpx,5481537.721,473980.7463,833.2000122,1560343782000
4362,834.2000122,2019-06-12T12:49:49.000Z,activity_3740364897.gpx,5481544.775,473988.5265,834.2000122,1560343789000
4363,834.4000244,2019-06-12T12:49:50.000Z,activity_3740364897.gpx,5481544.947,473989.6566,834.4000244,1560343790000
